CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14600,306,1,380.58000000000004,1,1,2,112,Needs Attention
14601,11,1,123.96000000000001,4,1,1,411,Potential Loyalist
14606,1,90,10220.97,4,4,4,444,Champion
14607,18,6,1618.1,4,4,4,444,Champion
14608,4,3,1017.1500000000001,4,3,3,433,Loyal
14616,243,2,168.48000000000002,1,2,1,121,Lost
14618,9,3,453.84000000000003,4,3,2,432,Loyal
14619,246,1,368.94,1,1,2,112,Needs Attention
14620,206,2,412.78000000000003,1,2,2,122,Lost
14621,1,5,1645.71,4,4,4,444,Champion
14622,185,1,320.58000000000004,1,1,2,112,Needs Attention
14623,32,5,796.52,3,4,3,343,Loyal
14624,57,2,225.85,2,2,1,221,At Risk
14625,196,2,852.98,1,2,3,123,Lost
14626,24,4,2580.42,3,3,4,334,Loyal
14628,91,2,655.01,2,2,3,223,At Risk
14629,4,2,794.01,4,2,3,423,Potential Loyalist
14631,51,3,784.98,3,3,3,333,Loyal
14632,263,1,95.84,1,1,1,111,Needs Attention
14633,266,1,344.90000000000003,1,1,2,112,Needs Attention
14636,36,2,609.85,3,2,3,323,Potential Loyalist
14638,51,1,418.6,3,1,2,312,Potential Loyalist
14639,52,6,2672.12,2,4,4,244,At Risk
14640,24,6,1882.83,3,4,4,344,Loyal
14641,22,1,110.46,3,1,1,311,Potential Loyalist
14642,59,1,19.8,2,1,1,211,At Risk
14643,170,2,572.37,1,2,3,123,Lost
14644,68,2,685.6600000000001,2,2,3,223,At Risk
14645,157,2,436.42,1,2,2,122,Lost
14646,2,56,30094.18,4,4,4,444,Champion
14647,201,1,236.04000000000002,1,1,1,111,Needs Attention
14649,5,4,1235.36,4,3,3,433,Loyal
14651,67,2,602.9,2,2,3,223,At Risk
14652,77,1,114.18,2,1,1,211,At Risk
14653,1,7,1716.2,4,4,4,444,Champion
14655,8,4,1301.28,4,3,3,433,Loyal
14656,169,2,278.3,1,2,2,122,Lost
14657,18,4,818.32,4,3,3,433,Loyal
14658,5,2,207.2,4,2,1,421,Potential Loyalist
14659,9,9,2478.93,4,4,4,444,Champion
14660,87,2,273.24,2,2,2,222,At Risk
14661,27,1,107.95,3,1,1,311,Potential Loyalist
14662,29,4,741.37,3,3,3,333,Loyal
14664,20,2,636.24,3,2,3,323,Potential Loyalist
14665,61,5,1717.05,2,4,4,244,At Risk
14666,24,1,179.95,3,1,1,311,Potential Loyalist
14667,11,25,7736.64,4,4,4,444,Champion
14669,242,3,1185.92,1,3,3,133,Lost
14670,280,2,392.86,1,2,2,122,Lost
14672,235,2,752.8,1,2,3,123,Lost
14673,3,5,1572.24,4,4,4,444,Champion
14675,16,1,583.61,4,1,3,413,Potential Loyalist
14676,31,6,1287.4,3,4,3,343,Loyal
14680,25,15,5553.5199999999995,3,4,4,344,Loyal
14681,71,3,486.45,2,3,2,232,At Risk
14682,201,1,20.8,1,1,1,111,Needs Attention
14684,26,5,1186.56,3,4,3,343,Loyal
14687,107,1,337.02,2,1,2,212,At Risk
14688,8,20,4574.72,4,4,4,444,Champion
14689,209,1,112.8,1,1,1,111,Needs Attention
14690,44,2,355.05,3,2,2,322,Potential Loyalist
14691,31,5,2013.83,3,4,4,344,Loyal
14692,137,4,591.55,2,3,3,233,At Risk
14693,265,1,45.4,1,1,1,111,Needs Attention
14696,4,7,1971.43,4,4,4,444,Champion
14697,218,2,148.77,1,2,1,121,Lost
14698,2,5,1155.07,4,4,3,443,Loyal
14699,214,1,109.13000000000001,1,1,1,111,Needs Attention
14700,32,3,1998.18,3,3,4,334,Loyal
14701,11,9,1997.8400000000001,4,4,4,444,Champion
14702,1,17,2910.69,4,4,4,444,Champion
14703,15,1,318.17,4,1,2,412,Potential Loyalist
14704,20,7,1406.22,3,4,4,344,Loyal
14708,3,3,804.41,4,3,3,433,Loyal
14709,15,13,4892.17,4,4,4,444,Champion
14710,14,4,599.48,4,3,3,433,Loyal
14711,10,11,2085.17,4,4,4,444,Champion
14712,29,3,851.73,3,3,3,333,Loyal
14713,9,11,2589.65,4,4,4,444,Champion
14714,24,1,66.8,3,1,1,311,Potential Loyalist
14715,25,4,766.43,3,3,3,333,Loyal
14716,43,2,257.11,3,2,2,322,Potential Loyalist
14719,2,5,1569.89,4,4,4,444,Champion
14720,6,3,563.5600000000001,4,3,3,433,Loyal
14722,147,1,180.42000000000002,1,1,1,111,Needs Attention
14723,10,6,1090.96,4,4,3,443,Loyal
14725,25,1,490.82,3,1,2,312,Potential Loyalist
14727,274,1,116.03,1,1,1,111,Needs Attention
14729,374,1,300.74,1,1,2,112,Needs Attention
14730,1,8,1726.52,4,4,4,444,Champion
14731,47,3,367.52,3,3,2,332,Loyal
14732,8,8,2565.54,4,4,4,444,Champion
14733,16,12,8164.1900000000005,4,4,4,444,Champion
14735,4,30,5802.61,4,4,4,444,Champion
14737,4,3,1037.05,4,3,3,433,Loyal
14738,43,7,1205.7,3,4,3,343,Loyal
14739,4,7,2016.3600000000001,4,4,4,444,Champion
14740,197,3,1342.16,1,3,3,133,Lost
14741,12,6,1306.74,4,4,3,443,Loyal
14744,16,6,424.98,4,4,2,442,Loyal
14745,113,5,1178.5,2,4,3,243,At Risk
14747,249,1,294.3,1,1,2,112,Needs Attention
14748,29,5,1411.75,3,4,4,344,Loyal
14752,44,1,129.0,3,1,1,311,Potential Loyalist
14753,87,1,563.15,2,1,3,213,At Risk
14754,45,2,625.3,3,2,3,323,Potential Loyalist
14755,10,11,4731.22,4,4,4,444,Champion
14756,15,1,681.76,4,1,3,413,Potential Loyalist
14757,75,1,395.5,2,1,2,212,At Risk
14758,145,4,1165.47,1,3,3,133,Lost
14759,5,3,1478.62,4,3,4,434,Loyal
14760,297,1,89.2,1,1,1,111,Needs Attention
14761,59,2,255.9,2,2,2,222,At Risk
14762,264,1,300.52,1,1,2,112,Needs Attention
14764,47,1,147.0,3,1,1,311,Potential Loyalist
14765,29,3,233.11,3,3,1,331,Loyal
14766,8,6,2439.7,4,4,4,444,Champion
14768,17,2,192.60000000000002,4,2,1,421,Potential Loyalist
14769,3,8,9756.08,4,4,4,444,Champion
14770,232,2,799.92,1,2,3,123,Lost
14772,112,1,126.50999999999999,2,1,1,211,At Risk
14775,58,3,916.14,2,3,3,233,At Risk
14776,51,11,1270.14,3,4,3,343,Loyal
14778,127,2,730.86,2,2,3,223,At Risk
14779,281,3,213.95,1,3,1,131,Lost
14780,55,2,430.73,2,2,2,222,At Risk
14782,320,1,110.10000000000001,1,1,1,111,Needs Attention
14784,26,2,231.32000000000002,3,2,1,321,Potential Loyalist
14785,15,1,39.480000000000004,4,1,1,411,Potential Loyalist
14788,7,2,593.82,4,2,3,423,Potential Loyalist
14789,29,1,197.64,3,1,1,311,Potential Loyalist
14790,17,4,724.9,4,3,3,433,Loyal
14792,64,1,6.2,2,1,1,211,At Risk
14793,21,1,228.99,3,1,1,311,Potential Loyalist
14794,3,6,1162.86,4,4,3,443,Loyal
14795,166,1,131.45000000000002,1,1,1,111,Needs Attention
14796,1,17,7647.38,4,4,4,444,Champion
14798,53,3,173.74,2,3,1,231,At Risk
14799,51,1,136.82,3,1,1,311,Potential Loyalist
14800,48,12,3940.49,3,4,4,344,Loyal
14801,61,1,189.34,2,1,1,211,At Risk
14803,162,3,465.59999999999997,1,3,2,132,Lost
14804,9,1,289.52,4,1,2,412,Potential Loyalist
14805,15,4,546.4,4,3,2,432,Loyal
14806,75,1,88.39,2,1,1,211,At Risk
14808,40,7,1688.25,3,4,4,344,Loyal
14810,41,11,2065.38,3,4,4,344,Loyal
14813,370,2,152.88,1,2,1,121,Lost
14815,37,2,737.22,3,2,3,323,Potential Loyalist
14816,197,1,21.85,1,1,1,111,Needs Attention
14817,200,2,1010.34,1,2,3,123,Lost
14818,74,3,456.8,2,3,2,232,At Risk
14819,64,2,221.07,2,2,1,221,At Risk
14820,21,4,507.29,3,3,2,332,Loyal
14821,367,1,48.800000000000004,1,1,1,111,Needs Attention
14823,180,3,295.93,1,3,2,132,Lost
14824,10,4,961.3100000000001,4,3,3,433,Loyal
14825,4,12,2106.26,4,4,4,444,Champion
14828,197,2,513.2800000000001,1,2,2,122,Lost
14829,29,4,677.39,3,3,3,333,Loyal
14830,53,1,188.03,2,1,1,211,At Risk
14834,18,6,1565.92,4,4,4,444,Champion
14836,10,3,102.44999999999999,4,3,1,431,Loyal
14837,90,4,1626.94,2,3,4,234,At Risk
14840,268,1,62.85,1,1,1,111,Needs Attention
14841,53,6,3158.78,2,4,4,244,At Risk
14842,44,4,2491.44,3,3,4,334,Loyal
14844,64,4,2218.31,2,3,4,234,At Risk
14847,149,1,284.4,1,1,2,112,Needs Attention
14849,22,25,7303.87,3,4,4,344,Loyal
14850,312,1,325.75,1,1,2,112,Needs Attention
14851,23,2,511.35,3,2,2,322,Potential Loyalist
14852,58,6,2471.14,2,4,4,244,At Risk
14853,24,2,475.8,3,2,2,322,Potential Loyalist
14854,78,7,2507.73,2,4,4,244,At Risk
14855,119,2,563.15,2,2,3,223,At Risk
14856,36,3,955.89,3,3,3,333,Loyal
14857,60,2,1081.67,2,2,3,223,At Risk
14859,13,4,1223.44,4,3,3,433,Loyal
14860,19,1,149.44,3,1,1,311,Potential Loyalist
14861,52,1,107.07000000000001,2,1,1,211,At Risk
14862,26,2,794.5799999999999,3,2,3,323,Potential Loyalist
14863,29,1,266.76,3,1,2,312,Potential Loyalist
14865,7,2,43.08,4,2,1,421,Potential Loyalist
14866,11,8,1631.69,4,4,4,444,Champion
14867,186,3,684.78,1,3,3,133,Lost
14868,3,8,2703.04,4,4,4,444,Champion
14869,9,2,692.0,4,2,3,423,Potential Loyalist
14870,262,1,327.25,1,1,2,112,Needs Attention
14871,3,4,501.28000000000003,4,3,2,432,Loyal
14873,210,1,481.43,1,1,2,112,Needs Attention
14875,108,2,838.1500000000001,2,2,3,223,At Risk
14878,13,9,1333.74,4,4,3,443,Loyal
14880,77,3,663.09,2,3,3,233,At Risk
14881,20,1,228.04,3,1,1,311,Potential Loyalist
14882,27,2,589.7,3,2,3,323,Potential Loyalist
14883,19,6,742.87,3,4,3,343,Loyal
14885,132,1,451.4,2,1,2,212,At Risk
14886,253,1,364.8,1,1,2,112,Needs Attention
14888,207,1,369.2,1,1,2,112,Needs Attention
14889,336,1,135.9,1,1,1,111,Needs Attention
14890,254,1,125.65,1,1,1,111,Needs Attention
14891,148,2,498.7,1,2,2,122,Lost
14893,10,2,1159.53,4,2,3,423,Potential Loyalist
14894,85,1,614.95,2,1,3,213,At Risk
14895,8,19,9875.09,4,4,4,444,Champion
14896,205,2,468.77000000000004,1,2,2,122,Lost
14897,8,4,1257.68,4,3,3,433,Loyal
14898,23,6,936.5699999999999,3,4,3,343,Loyal
14901,11,9,1168.21,4,4,3,443,Loyal
14902,26,1,332.66,3,1,2,312,Potential Loyalist
14903,21,5,2629.03,3,4,4,344,Loyal
14904,2,2,775.38,4,2,3,423,Potential Loyalist
14905,158,2,616.15,1,2,3,123,Lost
14907,3,7,3241.88,4,4,4,444,Champion
14908,74,1,277.8,2,1,2,212,At Risk
14910,3,4,434.35,4,3,2,432,Loyal
14911,1,195,104979.31,4,4,4,444,Champion
14912,17,2,388.57,4,2,2,422,Potential Loyalist
14913,36,4,1061.54,3,3,3,333,Loyal
14915,91,2,281.98,2,2,2,222,At Risk
14916,71,4,1228.54,2,3,3,233,At Risk
14918,116,2,1508.15,2,2,4,224,At Risk
14920,213,2,904.25,1,2,3,123,Lost
14921,30,2,1316.07,3,2,3,323,Potential Loyalist
14923,51,1,709.95,3,1,3,313,Potential Loyalist
14924,246,1,185.05,1,1,1,111,Needs Attention
14929,32,1,223.88,3,1,1,311,Potential Loyalist
14930,109,3,2049.11,2,3,4,234,At Risk
14931,5,4,864.6800000000001,4,3,3,433,Loyal
14932,366,1,253.73000000000002,1,1,2,112,Needs Attention
14934,82,2,1491.99,2,2,4,224,At Risk
14936,34,8,7588.03,3,4,4,344,Loyal
14937,57,2,1409.48,2,2,4,224,At Risk
14944,30,12,5239.650000000001,3,4,4,344,Loyal
14946,14,1,100.9,4,1,1,411,Potential Loyalist
14947,72,2,275.82,2,2,2,222,At Risk
14948,23,6,1101.97,3,4,3,343,Loyal
14950,19,1,371.2,3,1,2,312,Potential Loyalist
14951,79,1,259.52,2,1,2,212,At Risk
14952,60,10,5645.45,2,4,4,244,At Risk
14953,25,1,271.99,3,1,2,312,Potential Loyalist
14954,12,1,236.65,4,1,1,411,Potential Loyalist
14957,253,1,58.49,1,1,1,111,Needs Attention
14958,147,3,361.13,1,3,2,132,Lost
14959,64,4,695.42,2,3,3,233,At Risk
14960,8,2,221.27,4,2,1,421,Potential Loyalist
14961,11,9,6223.93,4,4,4,444,Champion
14962,271,1,126.7,1,1,1,111,Needs Attention
14963,10,5,1256.34,4,4,3,443,Loyal
14964,247,1,91.7,1,1,1,111,Needs Attention
14965,96,2,521.09,2,2,2,222,At Risk
14966,15,1,183.02,4,1,1,411,Potential Loyalist
14967,50,1,259.8,3,1,2,312,Potential Loyalist
14968,30,1,147.59,3,1,1,311,Potential Loyalist
14970,68,4,1592.06,2,3,4,234,At Risk
14971,35,3,1007.5,3,3,3,333,Loyal
14972,128,1,89.27,2,1,1,211,At Risk
14973,107,3,538.95,2,3,2,232,At Risk
14974,37,1,89.94,3,1,1,311,Potential Loyalist
14975,57,1,147.19,2,1,1,211,At Risk
14976,57,6,683.41,2,4,3,243,At Risk
14978,72,5,1870.3700000000001,2,4,4,244,At Risk
14981,246,1,102.12,1,1,1,111,Needs Attention
14984,19,2,164.62,3,2,1,321,Potential Loyalist
14985,198,2,273.29,1,2,2,122,Lost
14987,16,2,326.4,4,2,2,422,Potential Loyalist
14988,212,1,321.79,1,1,2,112,Needs Attention
14995,39,2,231.98000000000002,3,2,1,321,Potential Loyalist
14997,46,3,278.59999999999997,3,3,2,332,Loyal
14998,170,2,402.12,1,2,2,122,Lost
15000,48,1,490.52,3,1,2,312,Potential Loyalist
15002,116,4,1556.26,2,3,4,234,At Risk
15004,147,1,985.21,1,1,3,113,Needs Attention
15005,16,28,6127.53,4,4,4,444,Champion
15006,51,1,475.43,3,1,2,312,Potential Loyalist
15007,159,1,156.91,1,1,1,111,Needs Attention
15009,12,3,1217.53,4,3,3,433,Loyal
15010,36,1,296.19,3,1,2,312,Potential Loyalist
15012,54,2,379.54,2,2,2,222,At Risk
15014,43,2,175.17000000000002,3,2,1,321,Potential Loyalist
15016,173,1,157.29,1,1,1,111,Needs Attention
15017,34,1,125.58,3,1,1,311,Potential Loyalist
15018,39,3,327.06,3,3,2,332,Loyal
15019,267,1,252.81,1,1,2,112,Needs Attention
15021,9,9,1813.82,4,4,4,444,Champion
15022,12,3,812.44,4,3,3,433,Loyal
15023,3,11,6075.4400000000005,4,4,4,444,Champion
15024,10,10,1610.93,4,4,4,444,Champion
15025,33,1,350.01,3,1,2,312,Potential Loyalist
15026,80,3,464.2,2,3,2,232,At Risk
15027,31,4,668.75,3,3,3,333,Loyal
15028,8,4,594.49,4,3,3,433,Loyal
15030,72,2,245.4,2,2,1,221,At Risk
15031,4,4,527.99,4,3,2,432,Loyal
15032,256,3,339.1,1,3,2,132,Lost
15033,5,10,2404.28,4,4,4,444,Champion
15034,16,8,3693.38,4,4,4,444,Champion
15035,90,1,227.29000000000002,2,1,1,211,At Risk
15036,72,3,393.40999999999997,2,3,2,232,At Risk
15038,59,6,660.24,2,4,3,243,At Risk
15039,10,47,17108.57,4,4,4,444,Champion
15041,170,1,167.98,1,1,1,111,Needs Attention
15042,199,1,123.18,1,1,1,111,Needs Attention
15044,19,17,7155.070000000001,3,4,4,344,Loyal
15045,152,2,633.66,1,2,3,123,Lost
15046,9,15,3321.11,4,4,4,444,Champion
15047,270,1,329.7,1,1,2,112,Needs Attention
15048,65,4,381.0,2,3,2,232,At Risk
15049,274,1,40.050000000000004,1,1,1,111,Needs Attention
15050,25,3,1495.29,3,3,4,334,Loyal
15051,23,3,1297.56,3,3,3,333,Loyal
15052,319,1,127.83,1,1,1,111,Needs Attention
15053,5,3,630.43,4,3,3,433,Loyal
15054,12,2,302.1,4,2,2,422,Potential Loyalist
15057,275,2,1011.0,1,2,3,123,Lost
15058,25,11,2007.24,3,4,4,344,Loyal
15059,41,9,1255.61,3,4,3,343,Loyal
15060,8,4,267.5,4,3,2,432,Loyal
15061,4,39,15357.11,4,4,4,444,Champion
15062,71,4,949.08,2,3,3,233,At Risk
15063,213,1,90.1,1,1,1,111,Needs Attention
15065,38,4,2520.83,3,3,4,334,Loyal
15066,53,1,817.09,2,1,3,213,At Risk
15067,78,3,1428.3,2,3,4,234,At Risk
15068,46,2,507.15,3,2,2,322,Potential Loyalist
15069,179,1,1067.33,1,1,3,113,Needs Attention
15070,373,1,106.2,1,1,1,111,Needs Attention
15071,94,2,859.6700000000001,2,2,3,223,At Risk
15073,10,3,1043.41,4,3,3,433,Loyal
15074,105,1,735.67,2,1,3,213,At Risk
15075,78,1,682.68,2,1,3,213,At Risk
15076,173,1,844.9,1,1,3,113,Needs Attention
15078,7,32,9628.36,4,4,4,444,Champion
15079,213,3,773.76,1,3,3,133,Lost
15081,22,5,458.25,3,4,2,342,Loyal
15083,257,1,62.699999999999996,1,1,1,111,Needs Attention
15087,282,1,220.06,1,1,1,111,Needs Attention
15088,21,2,1049.57,3,2,3,323,Potential Loyalist
15089,10,6,2133.89,4,4,4,444,Champion
15090,308,1,381.32,1,1,2,112,Needs Attention
15091,68,1,480.71,2,1,2,212,At Risk
15092,215,2,406.81,1,2,2,122,Lost
15093,18,6,2876.0,4,4,4,444,Champion
15095,104,4,930.42,2,3,3,233,At Risk
15096,43,1,206.89000000000001,3,1,1,311,Potential Loyalist
15097,4,1,248.08,4,1,1,411,Potential Loyalist
15099,84,1,330.8,2,1,2,212,At Risk
15100,334,3,876.0,1,3,3,133,Lost
15101,9,2,150.73000000000002,4,2,1,421,Potential Loyalist
15103,31,2,593.36,3,2,3,323,Potential Loyalist
15104,197,2,791.49,1,2,3,123,Lost
15105,18,7,2136.21,4,4,4,444,Champion
15106,18,5,1380.07,4,4,4,444,Champion
15107,333,4,251.0,1,3,2,132,Lost
15108,142,3,1064.15,2,3,3,233,At Risk
15109,246,1,400.05,1,1,2,112,Needs Attention
15110,24,4,756.4,3,3,3,333,Loyal
15111,29,3,1542.48,3,3,4,334,Loyal
15113,10,3,2486.88,4,3,4,434,Loyal
15114,30,10,2650.16,3,4,4,344,Loyal
15115,18,1,306.81,4,1,2,412,Potential Loyalist
15116,18,4,1147.43,4,3,3,433,Loyal
15117,15,5,1183.13,4,4,3,443,Loyal
15119,246,1,179.8,1,1,1,111,Needs Attention
15120,134,1,284.2,2,1,2,212,At Risk
15121,50,2,416.07,3,2,2,322,Potential Loyalist
15122,114,3,1621.28,2,3,4,234,At Risk
15123,7,2,1983.4,4,2,4,424,Potential Loyalist
15124,23,2,156.35,3,2,1,321,Potential Loyalist
15125,61,10,3126.78,2,4,4,244,At Risk
15127,66,1,346.53,2,1,2,212,At Risk
15128,60,4,1387.3,2,3,4,234,At Risk
15129,50,10,1879.67,3,4,4,344,Loyal
15130,170,1,330.11,1,1,2,112,Needs Attention
15132,18,5,908.8100000000001,4,4,3,443,Loyal
15133,128,3,721.9,2,3,3,233,At Risk
15134,15,8,1369.75,4,4,4,444,Champion
15135,239,1,139.05,1,1,1,111,Needs Attention
15136,3,4,1286.7,4,3,3,433,Loyal
15139,240,2,169.84,1,2,1,121,Lost
15140,52,7,1784.09,2,4,4,244,At Risk
15142,46,1,480.02,3,1,2,312,Potential Loyalist
15143,226,1,259.45,1,1,2,112,Needs Attention
15144,8,17,6566.52,4,4,4,444,Champion
15145,4,4,1138.33,4,3,3,433,Loyal
15146,165,2,1215.32,1,2,3,123,Lost
15147,240,1,572.5,1,1,3,113,Needs Attention
15148,11,1,301.29,4,1,2,412,Potential Loyalist
15149,134,1,508.05,2,1,2,212,At Risk
15150,17,10,4971.5,4,4,4,444,Champion
15152,10,13,4494.1900000000005,4,4,4,444,Champion
15153,31,1,271.72,3,1,2,312,Potential Loyalist
15154,75,1,203.78,2,1,1,211,At Risk
15156,1,3,853.89,4,3,3,433,Loyal
15157,4,3,1697.47,4,3,4,434,Loyal
15158,45,1,401.40000000000003,3,1,2,312,Potential Loyalist
15159,2,28,17210.82,4,4,4,444,Champion
15160,357,1,158.16,1,1,1,111,Needs Attention
15163,18,2,304.47,4,2,2,422,Potential Loyalist
15164,69,3,796.88,2,3,3,233,At Risk
15165,373,1,443.3,1,1,2,112,Needs Attention
15167,321,1,158.8,1,1,1,111,Needs Attention
15168,26,1,106.56,3,1,1,311,Potential Loyalist
15171,331,1,102.0,1,1,1,111,Needs Attention
15172,9,5,1443.45,4,4,4,444,Champion
15174,323,1,135.75,1,1,1,111,Needs Attention
15175,72,1,219.34,2,1,1,211,At Risk
15178,260,1,40.5,1,1,1,111,Needs Attention
15179,18,5,1818.63,4,4,4,444,Champion
15180,367,1,87.5,1,1,1,111,Needs Attention
15181,66,3,507.23999999999995,2,3,2,232,At Risk
15182,154,2,622.85,1,2,3,123,Lost
15184,29,2,325.95,3,2,2,322,Potential Loyalist
15185,70,1,176.0,2,1,1,211,At Risk
15186,14,2,365.75,4,2,2,422,Potential Loyalist
15187,2,13,3394.06,4,4,4,444,Champion
15189,1,41,9503.69,4,4,4,444,Champion
15192,120,3,917.84,2,3,3,233,At Risk
15193,61,1,447.15,2,1,2,212,At Risk
15194,3,15,5840.35,4,4,4,444,Champion
15197,11,3,634.71,4,3,3,433,Loyal
15198,92,2,193.64,2,2,1,221,At Risk
15199,59,4,503.70000000000005,2,3,2,232,At Risk
15201,87,5,1116.54,2,4,3,243,At Risk
15203,26,6,1771.44,3,4,4,344,Loyal
15204,357,1,256.1,1,1,2,112,Needs Attention
15205,85,2,557.1899999999999,2,2,2,222,At Risk
15206,10,4,420.29999999999995,4,3,2,432,Loyal
15208,1,5,819.12,4,4,3,443,Loyal
15210,225,1,211.2,1,1,1,111,Needs Attention
15211,60,2,727.71,2,2,3,223,At Risk
15212,241,1,101.8,1,1,1,111,Needs Attention
15213,319,2,328.35,1,2,2,122,Lost
15214,2,8,1564.14,4,4,4,444,Champion
15215,47,3,709.94,3,3,3,333,Loyal
15216,88,1,96.6,2,1,1,211,At Risk
15218,11,10,4089.19,4,4,4,444,Champion
15219,176,1,242.00000000000003,1,1,1,111,Needs Attention
15220,52,6,1670.44,2,4,4,244,At Risk
15221,366,1,162.60000000000002,1,1,1,111,Needs Attention
15222,319,1,58.0,1,1,1,111,Needs Attention
15223,226,2,653.75,1,2,3,123,Lost
15224,358,2,322.08,1,2,2,122,Lost
15225,234,1,409.40000000000003,1,1,2,112,Needs Attention
15226,311,1,128.91,1,1,1,111,Needs Attention
15227,37,5,954.1800000000001,3,4,3,343,Loyal
15228,66,4,2743.55,2,3,4,234,At Risk
15230,239,2,429.6,1,2,2,122,Lost
15232,113,2,612.06,2,2,3,223,At Risk
15234,277,1,187.88,1,1,1,111,Needs Attention
15235,218,12,2213.61,1,4,4,144,Lost
15236,299,1,321.05,1,1,2,112,Needs Attention
15237,2,4,1395.3700000000001,4,3,4,434,Loyal
15238,29,3,793.07,3,3,3,333,Loyal
15239,10,2,766.67,4,2,3,423,Potential Loyalist
15240,45,5,1558.3,3,4,4,344,Loyal
15241,67,8,1623.36,2,4,4,244,At Risk
15243,74,1,316.68,2,1,2,212,At Risk
15244,65,2,631.57,2,2,3,223,At Risk
15245,134,3,1532.32,2,3,4,234,At Risk
15246,238,2,501.40000000000003,1,2,2,122,Lost
15247,122,1,356.0,2,1,2,212,At Risk
15249,32,13,6622.71,3,4,4,344,Loyal
15251,41,9,3201.54,3,4,4,344,Loyal
15252,36,2,740.78,3,2,3,323,Potential Loyalist
15253,16,5,857.24,4,4,3,443,Loyal
15254,127,1,270.12,2,1,2,212,At Risk
15255,67,1,865.35,2,1,3,213,At Risk
15256,149,1,98.45,1,1,1,111,Needs Attention
15257,283,1,80.0,1,1,1,111,Needs Attention
15258,169,2,553.01,1,2,2,122,Lost
15260,100,7,1728.8700000000001,2,4,4,244,At Risk
15261,135,1,254.82,2,1,2,212,At Risk
15262,324,1,178.95000000000002,1,1,1,111,Needs Attention
15263,107,1,156.51,2,1,1,211,At Risk
15264,64,1,393.74,2,1,2,212,At Risk
15265,151,2,1387.17,1,2,4,124,Lost
15266,338,1,119.3,1,1,1,111,Needs Attention
15269,24,1,118.80000000000001,3,1,1,311,Potential Loyalist
15270,16,6,1140.89,4,4,3,443,Loyal
15271,7,15,2357.29,4,4,4,444,Champion
15272,57,2,670.94,2,2,3,223,At Risk
15274,4,2,681.77,4,2,3,423,Potential Loyalist
15275,38,1,557.54,3,1,2,312,Potential Loyalist
15276,66,1,128.63,2,1,1,211,At Risk
15277,47,1,241.98,3,1,1,311,Potential Loyalist
15279,355,1,250.4,1,1,2,112,Needs Attention
15280,172,1,113.12,1,1,1,111,Needs Attention
15281,59,9,2163.84,2,4,4,244,At Risk
15286,50,1,240.55,3,1,1,311,Potential Loyalist
15287,22,2,414.69,3,2,2,322,Potential Loyalist
15288,43,5,2230.02,3,4,4,344,Loyal
15289,29,3,689.46,3,3,3,333,Loyal
15290,5,18,5317.85,4,4,4,444,Champion
15291,26,11,3016.01,3,4,4,344,Loyal
15292,201,1,147.49,1,1,1,111,Needs Attention
15296,51,6,3431.3,3,4,4,344,Loyal
15297,10,3,641.94,4,3,3,433,Loyal
15298,2,11,3528.94,4,4,4,444,Champion
15300,64,1,471.44,2,1,2,212,At Risk
15301,51,11,4191.47,3,4,4,344,Loyal
15303,290,1,529.37,1,1,2,112,Needs Attention
15304,61,5,286.40000000000003,2,4,2,242,At Risk
15306,64,3,1125.39,2,3,3,233,At Risk
15307,96,1,192.8,2,1,1,211,At Risk
15308,274,1,271.05,1,1,2,112,Needs Attention
15311,1,91,23959.77,4,4,4,444,Champion
15312,75,4,924.85,2,3,3,233,At Risk
15313,110,1,52.0,2,1,1,211,At Risk
15314,199,1,314.05,1,1,2,112,Needs Attention
15315,64,2,505.46,2,2,2,222,At Risk
15318,4,1,312.62,4,1,2,412,Potential Loyalist
15319,284,1,179.0,1,1,1,111,Needs Attention
15320,44,1,197.53,3,1,1,311,Potential Loyalist
15321,71,3,2322.69,2,3,4,234,At Risk
15322,86,1,641.86,2,1,3,213,At Risk
15325,104,1,161.74,2,1,1,211,At Risk
15326,334,1,311.71,1,1,2,112,Needs Attention
15327,53,1,145.0,2,1,1,211,At Risk
15329,39,3,934.95,3,3,3,333,Loyal
15330,32,1,46.56,3,1,1,311,Potential Loyalist
15332,366,4,1538.66,1,3,4,134,Lost
15333,208,1,238.0,1,1,1,111,Needs Attention
15334,157,3,347.87,1,3,2,132,Lost
15335,54,1,170.22,2,1,1,211,At Risk
15339,66,2,561.91,2,2,3,223,At Risk
15341,81,1,905.16,2,1,3,213,At Risk
15342,130,1,391.14,2,1,2,212,At Risk
15343,87,1,288.5,2,1,2,212,At Risk
15344,1,3,351.14,4,3,2,432,Loyal
15345,46,1,250.29000000000002,3,1,2,312,Potential Loyalist
15346,333,1,252.42000000000002,1,1,2,112,Needs Attention
15347,366,1,81.60000000000001,1,1,1,111,Needs Attention
15348,72,1,158.04,2,1,1,211,At Risk
15349,158,2,413.16,1,2,2,122,Lost
15350,373,1,115.65,1,1,1,111,Needs Attention
15351,12,7,1906.96,4,4,4,444,Champion
15353,255,2,629.87,1,2,3,123,Lost
15355,29,2,277.05,3,2,2,322,Potential Loyalist
15356,31,10,2718.03,3,4,4,344,Loyal
15358,5,22,7918.32,4,4,4,444,Champion
15360,40,1,427.93,3,1,2,312,Potential Loyalist
